packet_count,packet_rate,avg_tcp_len,std_tcp_len,mqtt_publish_count,unique_topics,qos0_ratio,label
6,6.0,15.833333333333334,34.89651367495995,1,1,0.0,0
3,3.0,31.333333333333332,50.84617324178225,1,1,0.0,0
3,3.0,30.0,48.53864439804639,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,31.333333333333332,50.84617324178225,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,31.333333333333332,50.84617324178225,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
6,6.0,30.5,44.189365236445745,2,2,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,31.333333333333332,50.84617324178225,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,31.333333333333332,50.84617324178225,1,1,0.0,0
5,5.0,31.333333333333332,50.84617324178225,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.0,48.53864439804639,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,31.0,50.269274910227224,1,1,0.0,0
3,3.0,31.0,50.269274910227224,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,31.333333333333332,50.84617324178225,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,1.3333333333333333,1.1547005383792517,0,0,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,31.0,50.269274910227224,1,1,0.0,0
3,3.0,29.666666666666668,47.9617903474561,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
6,6.0,31.0,44.96665431183423,2,2,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
5,5.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
1,1.0,,,0,0,0.0,0
4,4.0,31.0,50.269274910227224,1,1,0.0,0
4,4.0,30.333333333333332,49.11551010967242,1,1,0.0,0
4,4.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
4,4.0,31.0,50.269274910227224,1,1,0.0,0
4,4.0,31.666666666666668,51.42308171758411,1,1,0.0,0
4,4.0,30.333333333333332,49.11551010967242,1,1,0.0,0
1,1.0,,,0,0,0.0,0
4,4.0,31.666666666666668,51.42308171758411,1,1,0.0,0
4,4.0,30.0,48.53864439804639,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
5,5.0,31.333333333333332,50.84617324178225,1,1,0.0,0
4,4.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
5,5.0,30.0,48.53864439804639,1,1,0.0,0
4,4.0,30.333333333333332,49.11551010967242,1,1,0.0,0
6,6.0,31.166666666666668,45.230152184871834,2,2,0.0,0
3,3.0,30.0,48.53864439804639,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.0,48.53864439804639,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,31.333333333333332,50.84617324178225,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
6,6.0,30.5,44.189365236445745,2,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
5,5.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,31.333333333333332,50.84617324178225,1,1,0.0,0
6,6.0,16.333333333333332,36.12016980395672,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,31.333333333333332,50.84617324178225,1,1,0.0,0
6,6.0,31.166666666666668,45.230152184871834,2,2,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.0,48.53864439804639,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,31.333333333333332,50.84617324178225,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.0,48.53864439804639,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,31.333333333333332,50.84617324178225,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
6,6.0,31.0,44.97999555357915,2,2,0.0,0
2,2.0,,,0,0,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.0,48.53864439804639,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,31.0,50.269274910227224,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,31.333333333333332,50.84617324178225,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
6,6.0,16.5,36.5280713972145,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.0,48.53864439804639,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
6,6.0,30.666666666666668,44.45072177891678,2,2,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
5,5.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
4,4.0,30.666666666666668,49.69238707622459,1,1,0.0,0
4,4.0,30.0,48.53864439804639,1,1,0.0,0
4,4.0,30.666666666666668,49.69238707622459,1,1,0.0,0
1,1.0,,,0,0,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,31.333333333333332,50.84617324178225,1,1,0.0,0
6,6.0,30.666666666666668,44.44622218666809,2,2,0.0,0
1,1.0,,,0,0,0.0,0
4,4.0,31.333333333333332,50.84617324178225,1,1,0.0,0
4,4.0,30.666666666666668,49.69238707622459,1,1,0.0,0
4,4.0,30.333333333333332,49.11551010967242,1,1,0.0,0
4,4.0,30.666666666666668,49.69238707622459,1,1,0.0,0
4,4.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
4,4.0,30.333333333333332,49.11551010967242,1,1,0.0,0
4,4.0,30.666666666666668,49.69238707622459,1,1,0.0,0
4,4.0,30.333333333333332,49.11551010967242,1,1,0.0,0
4,4.0,30.666666666666668,49.69238707622459,1,1,0.0,0
4,4.0,30.666666666666668,49.69238707622459,1,1,0.0,0
4,4.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.0,48.53864439804639,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.0,48.53864439804639,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
5,5.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,31.333333333333332,50.84617324178225,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,31.333333333333332,50.84617324178225,1,1,0.0,0
9,9.0,21.22222222222222,38.74847667256668,2,2,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
6,6.0,31.666666666666668,45.99420253321788,2,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
6,6.0,30.666666666666668,44.44622218666809,2,1,0.0,0
3,3.0,31.333333333333332,50.84617324178225,1,1,0.0,0
5,5.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,31.333333333333332,50.84617324178225,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,31.333333333333332,50.84617324178225,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,31.333333333333332,50.84617324178225,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,31.333333333333332,50.84617324178225,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.0,48.53864439804639,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,31.333333333333332,50.84617324178225,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
6,6.0,16.0,35.304390661785966,1,1,0.0,0
3,3.0,31.333333333333332,50.84617324178225,1,1,0.0,0
3,3.0,31.333333333333332,50.84617324178225,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
5,5.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
4,4.0,31.666666666666668,51.42308171758411,1,1,0.0,0
4,4.0,31.666666666666668,51.42308171758411,1,1,0.0,0
1,1.0,,,0,0,0.0,0
4,4.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,31.0,50.269274910227224,1,1,0.0,0
4,4.0,30.666666666666668,49.69238707622459,1,1,0.0,0
4,4.0,30.666666666666668,49.69238707622459,1,1,0.0,0
4,4.0,31.666666666666668,51.42308171758411,1,1,0.0,0
4,4.0,30.666666666666668,49.69238707622459,1,1,0.0,0
4,4.0,30.666666666666668,49.69238707622459,1,1,0.0,0
4,4.0,30.0,48.53864439804639,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
5,5.0,31.666666666666668,51.42308171758411,1,1,0.0,0
4,4.0,30.333333333333332,49.11551010967242,1,1,0.0,0
5,5.0,31.333333333333332,50.84617324178225,1,1,0.0,0
4,4.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
5,5.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.0,48.53864439804639,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
6,6.0,16.0,35.304390661785966,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,31.333333333333332,50.84617324178225,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
13,13.0,30.0,48.53864439804639,1,1,0.0,0
4,4.0,31.666666666666668,51.42308171758411,1,1,0.0,0
4,4.0,31.333333333333332,50.84617324178225,1,1,0.0,0
4,4.0,30.333333333333332,49.11551010967242,1,1,0.0,0
4,4.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,,,0,0,0.0,0
4,4.0,31.666666666666668,51.42308171758411,1,1,0.0,0
4,4.0,30.333333333333332,49.11551010967242,1,1,0.0,0
4,4.0,31.333333333333332,50.84617324178225,1,1,0.0,0
4,4.0,30.0,48.53864439804639,1,1,0.0,0
1,1.0,,,0,0,0.0,0
4,4.0,30.666666666666668,49.69238707622459,1,1,0.0,0
4,4.0,31.666666666666668,51.42308171758411,1,1,0.0,0
4,4.0,30.666666666666668,49.69238707622459,1,1,0.0,0
4,4.0,31.666666666666668,51.42308171758411,1,1,0.0,0
4,4.0,31.0,50.269274910227224,1,1,0.0,0
4,4.0,30.333333333333332,49.11551010967242,1,1,0.0,0
4,4.0,30.666666666666668,49.69238707622459,1,1,0.0,0
4,4.0,31.666666666666668,51.42308171758411,1,1,0.0,0
6,6.0,31.0,50.269274910227224,1,1,0.0,0
4,4.0,30.0,48.53864439804639,1,1,0.0,0
4,4.0,30.333333333333332,49.11551010967242,1,1,0.0,0
4,4.0,30.666666666666668,49.69238707622459,1,1,0.0,0
4,4.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.666666666666668,49.69238707622459,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
3,3.0,30.0,48.53864439804639,1,1,0.0,0
3,3.0,31.333333333333332,50.84617324178225,1,1,0.0,0
3,3.0,31.666666666666668,51.42308171758411,1,1,0.0,0
3,3.0,30.333333333333332,49.11551010967242,1,1,0.0,0
